符号：⬅︎	左实心箭头
符号：↩︎	左钩箭头
符号：⟵	左长箭头
符号：⬳	左长波浪箭头
符号：↫	左环形箭头
符号：↚	左否定箭头
符号：⭅	左四线箭头
符号：⇜	左波浪箭头
符号：⇤	左止挡箭头
符号：⇦	左空心箭头
符号：⇷	左删除线箭头
符号：⇺	左双删除线箭头
符号：↢	左尾箭头
符号：⬹	左尾删除线箭头
符号：⬺	左尾双删除线箭头
符号：⭉	左波浪线箭头
符号：⇚	左三线箭头
符号：↞	左双头箭头
符号：⬶	左双头带杠箭头
符号：⬴	左双头删除线箭头
符号：⬵	左双头双删除线箭头
符号：⬻	左双头尾箭头
符号：⬼	左双头尾删除线箭头
符号：⬽	左双头尾双删除线箭头
符号：⇽	左开箭头
符号：↜	左波状箭头
符号：↑	上箭头
符号：↥	上带杠箭头
符号：⤴︎	上曲线箭头
符号：⮍	上转向箭头
符号：⇡	上虚线箭头
符号：⇑	上双线箭头
符号：⬆︎	上实心箭头
符号：⟰	上四线箭头
符号：⤒	上止挡箭头
符号：⇧	上空心箭头
符号：⤉	上删除线箭头
符号：⇞	上双删除线箭头
符号：⤊	上三线箭头
符号：↟	上双头箭头
符号：↓	下箭头
符号：↧	下带杠箭头
符号：⤵︎	下曲线箭头
符号：⮏	下转向箭头
符号：⇣	下虚线箭头
符号：⇓	下双线箭头
符号：⬇︎	下实心箭头
符号：⟱	下四线箭头
符号：⤓	下止挡箭头
符号：⇩	下空心箭头
符号：⤈	下删除线箭头
符号：⇟	下双删除线箭头
符号：⤋	下三线箭头
符号：↡	下双头箭头
符号：↔︎	左右箭头
符号：⇔	左右双线箭头
符号：⟺	左右长双线箭头
符号：⇎	左右双线否定箭头
符号：⤄	左右双线删除线箭头
符号：⬌	左右实心箭头
符号：⟷	左右长箭头
符号：↮	左右否定箭头
符号：⬄	左右空心箭头
符号：⇹	左右删除线箭头
符号：⇼	左右双删除线箭头
符号：⇿	左右开箭头
符号：↭	左右波浪箭头
符号：↕︎	上下箭头
符号：⇕	上下双线箭头
符号：⬍	上下实心箭头
符号：⇳	上下空心箭头
符号：↗︎	右上箭头
符号：🢹	右上带杠箭头
符号：⇗	右上双线箭头
符号：⬈	右上实心箭头
符号：⤤	右上钩箭头
符号：⬀	右上空心箭头
符号：↘︎	右下箭头
符号：🢺	右下带杠箭头
符号：⇘	右下双线箭头
符号：⬊	右下实心箭头
符号：⤥	右下钩箭头
符号：⬂	右下空心箭头
符号：↖︎	左上箭头
符号：🢸	左上带杠箭头
符号：⇖	左上双线箭头
符号：⬉	左上实心箭头
符号：⤣	左上钩箭头
符号：⬁	左上空心箭头
符号：↙︎	左下箭头
符号：🢻	左下带杠箭头
符号：⇙	左下双线箭头
符号：⬋	左下实心箭头
符号：⤦	左下钩箭头
符号：⬃	左下空心箭头
符号：⤡	左上右下箭头
符号：⤢	右上左下箭头
符号：↺	逆时针箭头
符号：↶	逆时针半圆箭头
符号：↻	顺时针箭头
符号：↷	顺时针半圆箭头
符号：↯	锯齿箭头
符号：⇉	右双箭头组
符号：⇇	左双箭头组
符号：⇈	上双箭头组
符号：⇊	下双箭头组
符号：⇆	左右单箭头组
符号：↹	左右止挡箭头组
符号：⇄	右左箭头组
符号：🣐	右左长箭头组
符号：⇅	上下箭头组
符号：⇵	下上箭头组
符号：⇶	右三箭头组
符号：⬱	左三箭头组
符号：⌃	上箭头头部
符号：⌄	下箭头头部
符号：⇀	右上鱼叉箭头
符号：⥛	右上带杠鱼叉箭头
符号：⥓	右上止挡鱼叉箭头
符号：⇁	右下鱼叉箭头
符号：⥟	右下带杠鱼叉箭头
符号：⥗	右下止挡鱼叉箭头
符号：↼	左上鱼叉箭头
符号：⥚	左上带杠鱼叉箭头
符号：⥒	左上止挡鱼叉箭头
符号：↽	左下鱼叉箭头
符号：⥞	左下带杠鱼叉箭头
符号：⥖	左下止挡鱼叉箭头
符号：↿	左上弯鱼叉箭头
符号：⥠	左上弯带杠鱼叉箭头
符号：⥘	左上弯止挡鱼叉箭头
符号：↾	右上弯鱼叉箭头
符号：⥜	右上弯带杠鱼叉箭头
符号：⥔	右上弯止挡鱼叉箭头
符号：⇃	左下弯鱼叉箭头
符号：⥡	左下弯带杠鱼叉箭头
符号：⥙	左下弯止挡鱼叉箭头
符号：⇂	右下弯鱼叉箭头
符号：⥝	右下弯带杠鱼叉箭头
符号：⥕	右下弯止挡鱼叉箭头
符号：⥎	左上右上鱼叉组合
符号：⥐	左下右下鱼叉组合
符号：⥋	左下右上鱼叉组合
符号：⥊	左上右下鱼叉组合
符号：⥑	左上左下鱼叉组合
符号：⥏	右上右下鱼叉组合
符号：⥍	左上右下鱼叉组合
符号：⥌	右上左下鱼叉组合
符号：⥤	右上右下鱼叉组合
符号：⥥	左下右下鱼叉组合
符号：⥯	左下右上鱼叉组合
符号：⥧	左下右下鱼叉组合
符号：⥢	左上左下鱼叉组合
符号：⇋	左上右下鱼叉组合
符号：⥦	左上右上鱼叉组合
符号：⥩	右下左下鱼叉组合
符号：⇌	右上左下鱼叉组合
符号：⥨	右上左上鱼叉组合
符号：⥮	左上右下鱼叉组合
符号：⥣	左上右上鱼叉组合
符号：⊢	右推导符号
符号：⊬	右非推导符号
符号：⟝	右长推导符号
符号：⊦	右短推导符号
符号：⊪	右三线推导符号
符号：⊨	右双推导符号
符号：⊭	右双非推导符号
符号：⊫	右双线推导符号
符号：⊯	右双线非推导符号
符号：⫢	右三推导符号
符号：⊣	左推导符号
符号：⟞	左长推导符号
符号：⫞	左短推导符号
符号：⫣	左双线推导符号
符号：⫤	左双推导符号
符号：⫥	左双线双推导符号
符号：⟘	上大型推导符号
符号：⫠	上短推导符号
符号：⫨	上双线短推导符号
符号：⫫	上双推导符号
符号：⟙	下大型推导符号
符号：⫟	下短推导符号
符号：⫧	下双线短推导符号
符号：⫪	下双推导符号
符号：⟛	左右推导符号
符号：0︎	数字零
符号：0︀	带斜杠零
符号：ϐ	希腊字母贝塔变体
符号：ϝ	希腊字母双伽玛
符号：ϵ	希腊字母艾普西隆变体
符号：϶	希腊字母反向艾普西隆变体
符号：℩	希腊字母倒置约塔
符号：ϰ	希腊字母卡帕变体
符号：μ	希腊字母缪
符号：ο	希腊字母奥密克戎
符号：ϕ	希腊字母斐变体
符号：ϖ	希腊字母派变体
符号：ϱ	希腊字母柔变体
符号：ς	希腊字母西格玛变体
符号：ϑ	希腊字母西塔变体
符号：Ϝ	希腊字母大写双伽玛
符号：℧	希腊字母倒置大写奥米伽
符号：ϴ	希腊字母大写西塔变体
符号：ш	西里尔字母 sha
符号：Ш	西里尔字母 Sha
符号：א	希伯来字母阿列夫
符号：ב	希伯来字母贝斯
符号：ג	希伯来字母吉梅尔
符号：ד	希伯来字母达莱特
符号：𝔸	双线大写 A
符号：𝔹	双线大写 B
符号：ℂ	双线大写 C
符号：𝔻	双线大写 D
符号：𝔼	双线大写 E
符号：𝔽	双线大写 F
符号：𝔾	双线大写 G
符号：ℍ	双线大写 H
符号：𝕀	双线大写 I
符号：𝕁	双线大写 J
符号：𝕂	双线大写 K
符号：𝕃	双线大写 L
符号：𝕄	双线大写 M
符号：ℕ	双线大写 N
符号：𝕆	双线大写 O
符号：ℙ	双线大写 P
符号：ℚ	双线大写 Q
符号：ℝ	双线大写 R
符号：𝕊	双线大写 S
符号：𝕋	双线大写 T
符号：𝕌	双线大写 U
符号：𝕍	双线大写 V
符号：𝕎	双线大写 W
符号：𝕏	双线大写 X
符号：𝕐	双线大写 Y
符号：ℤ	双线大写 Z
符号：Å	埃斯特朗单位
符号：ℓ	手写体小写 L
符号：℘	手写体小写 P
符号：ħ	普朗克常数符号
符号：ℜ	实部符号
符号：ℑ	虚部符号
符号：ı	无点小写 i
符号：ȷ	无点小写 j
符号：⚅	六点骰子
符号：⚄	五点骰子
符号：⚃	四点骰子
符号：⚂	三点骰子
符号：⚁	二点骰子
符号：⚀	一点骰子
符号：⧮	方形空心误差条
符号：⧯	方形实心误差条
符号：⧰	菱形空心误差条
符号：⧱	菱形实心误差条
符号：⧲	圆形空心误差条
符号：⧳	圆形实心误差条
符号：␣	空格键符号
符号：⚢	双线女性符号
符号：⚤	男女组合符号
符号：⚥	双性符号
符号：⚣	双线男性符号
符号：⚦	带杠男性符号
符号：⚨	带上杠男性符号
符号：⚩	带右杠男性符号
符号：⚲	中性符号
符号：⚧︎	跨性别符号
符号：␀	空字符
符号：␁	标题开始
符号：␂	正文开始
符号：␃	正文结束
符号：␄	传输结束
符号：␅	询问字符
符号：␆	确认字符
符号：␇	响铃字符
符号：␈	退格符
符号：␉	水平制表符
符号：␊	换行符
符号：␋	垂直制表符
符号：␌	换页符
符号：␍	回车符
符号：␎	移出符
符号：␏	移入符
符号：␐	数据链路转义符
符号：␑	设备控制一
符号：␒	设备控制二
符号：␓	设备控制三
符号：␔	设备控制四
符号：␕	否定确认符
符号：␖	同步空闲符
符号：␗	传输块结束符
符号：␘	取消符
符号：␙	介质结束符
符号：␚	替换符
符号：␛	转义符
符号：␜	文件分隔符
符号：␝	组分隔符
符号：␞	记录分隔符
符号：␟	单元分隔符
符号：␠	空白字符
符号：␡	删除符
符号：␤	新行符
组字：㐂	三个七
组字：㐨	两个予
组字：㐩	两个井
组字：㒭	两个兄
组字：㒹	两个真
组字：㗊	四个口
组字：㙓	四个土
组字：㚁	两个堯
组字：㚘	两个夫
组字：㚡	两个奇
组字：㝇	两个享
组字：㠭	四个工
组字：㣈	两个㣇
组字：㯤	两个來
组字：㯥	两个東
组字：㱛	两个歹
组字：㲎	两个毛
组字：㵘	四个水
组字：㸚	四个乂
组字：㸞	两个片
组字：㹜	两个犬
组字：㼌	两个瓜
组字：㽓	三个生
组字：㽬	两个畐
组字：㿟	两个白
组字：䀠	两个目
组字：䆐	三个秦
组字：䎜	两个老
组字：䖃	三个若
组字：䖵	两个虫
组字：䡛	两个車
组字：䣈	两个邑
组字：䨇	两个隻
组字：䨺	三个雲
组字：䨻	四个雷
组字：䪭	两个音
组字：䬕	两个風
组字：䲆	两个魚
组字：䲜	四个魚
组字：二	两个一
组字：亖	两个二
组字：从	两个人
组字：众	三个人
组字：兓	两个旡
组字：兟	两个先
组字：刕	三个刀
组字：劦	三个力
组字：卉	三个十
组字：卌	两个卄
组字：厵	三个原
组字：厸	两个厶
组字：厽	三个厶
组字：双	两个又
组字：叒	三个又
组字：叕	四个又
组字：吕	两个口
组字：品	三个口
组字：喆	两个吉
组字：嚞	三个吉
组字：囍	两个喜
组字：圭	两个土
组字：垚	三个土
组字：壵	三个士
组字：多	两个夕
组字：夶	两个大
组字：奻	两个女
组字：姦	三个女
组字：孖	两个子
组字：孨	三个子
组字：尛	三个小
组字：岀	两个山
组字：巛	三个𡿨
组字：幵	两个干
组字：弜	两个弓
组字：彡	三个丿
组字：惢	三个心
组字：戔	两个戈
组字：掱	三个手
组字：斦	两个斤
组字：昌	两个曰
组字：昍	两个日
组字：晶	三个日
组字：朋	两个月
组字：朤	四个月
组字：林	两个木
组字：棘	两个朿
组字：森	三个木
组字：槑	两个呆
组字：歮	三个止
组字：比	两个匕
组字：毳	三个毛
组字：沝	两个水
组字：淼	三个水
组字：灥	三个泉
组字：炎	两个火
组字：焱	三个火
组字：燚	两个炎
组字：燚	四个火
组字：爻	两个乂
组字：牪	两个牛
组字：犇	三个牛
组字：猋	三个犬
组字：玆	两个玄
组字：玨	两个王
组字：甡	两个生
组字：畕	两个田
组字：畾	三个田
组字：皕	两个百
组字：皛	三个白
组字：瞐	三个目
组字：矗	三个直
组字：砳	两个石
组字：磊	三个石
组字：祘	两个示
组字：秝	两个禾
组字：竝	两个立
组字：競	两个竞
组字：竸	两个竟
组字：羴	三个羊
组字：羽	两个习
组字：聑	两个耳
组字：聶	三个耳
组字：臸	两个至
组字：舙	三个舌
组字：艸	两个屮
组字：芔	三个屮
组字：茻	四个屮
组字：虤	两个虎
组字：蟲	三个虫
组字：覞	两个見
组字：誩	两个言
组字：譶	三个言
组字：豩	两个豕
组字：賏	两个貝
组字：赑	三个贝
组字：踀	两个足
组字：轟	三个車
组字：辡	两个辛
组字：鍂	两个金
组字：鑫	三个金
组字：雔	两个隹
组字：雥	三个隹
组字：靐	三个雷
组字：飍	三个風
组字：飝	三个飛
组字：馫	三个香
组字：騳	两个馬
组字：骉	三个马
组字：鱻	三个魚
组字：麤	三个鹿
组字：龖	两个龍
组字：龘	三个龍
组字：𠀘	两个兀
组字：𠁠	四个且
组字：𠁭	三个个
组字：𠁷	两个串
组字：𠁼	三个丶
组字：𠃄	两个𠂢
组字：𠃐	两个乙
组字：𠃙	两个九
组字：𠃧	两个飞
组字：𠄕	三个了
组字：𠅯	两个亦
组字：𠈌	四个人
组字：𠌕	三个介
组字：𠎳	两个余
组字：𠐇	两个来
组字：𠐰	三个企
组字：𠑐	两个倉
组字：𠑰	三个舍
组字：𠑲	两个僉
组字：𠒶	三个圥
组字：𠓉	三个光
组字：𠓗	三个兔
组字：𠓙	四个先
组字：𠓜	两个入
组字：𠓾	三个全
组字：𠔁	两个八
组字：𠔻	四个興
组字：𠘬	两个几
组字：𠘻	两个凡
组字：𠚛	三个𠙽
组字：𠠴	两个力
组字：𠣪	两个句
组字：𠥺	两个區
组字：𠦜	两个廿
组字：𠨋	三个𠧪
组字：𠨎	两个㔾
组字：𠨕	三个㔾
组字：𠨖	两个卪
组字：𠫒	三个厡
组字：𠫬	四个厶
组字：𠬑	三个去
组字：𠳬	两个古
组字：𠾳	三个可
组字：𡆃	两个善
组字：𡈲	三个因
组字：𡈶	四个囚
组字：𡈹	四个困
组字：𡖃	三个夏
组字：𡘙	三个大
组字：𡙎	三个天
组字：𡙒	三个太
组字：𡚌	四个天
组字：𡚤	三个𦉼
组字：𡦪	两个𡥦
组字：𡬏	三个宝
组字：𡬐	三个宜
组字：𡬚	三个客
组字：𡬜	三个寒
组字：𡮏	三个少
组字：𡮐	四个小
组字：𡰲	两个尸
组字：𡱉	两个尹
组字：𡷈	三个山
组字：𡿭	两个巛
组字：𢀌	两个巢
组字：𢀡	两个左
组字：𢁝	两个巾
组字：𢂏	两个巿
组字：𢅈	三个市
组字：𢆶	两个幺
组字：𢌽	两个卅
组字：𢎙	两个𢎘
组字：𢏝	三个弓
组字：𢑑	两个彐
组字：𢗰	两个心
组字：𢨯	两个户
组字：𢩕	三个户
组字：𢩙	两个启
组字：𢪒	两个手
组字：𢺸	两个支
组字：𣁕	三个文
组字：𣁾	三个斗
组字：𣊣	两个昔
组字：𣊧	两个明
组字：𣊫	两个昌
组字：𣊫	四个日
组字：𣊭	四个曰
组字：𣊷	两个易
组字：𣌠	四个春
组字：𣗥	两个束
组字：𣛕	两个果
组字：𣝯	三个朿
组字：𣠆	三个束
组字：𣠬	两个桼
组字：𣡍	四个朿
组字：𣡕	三个林
组字：𣡗	三个果
组字：𣡽	四个林
组字：𣡾	四个果
组字：𣢐	两个欠
组字：𣣓	三个欠
组字：𣥖	两个止
组字：𣦴	三个𣥚
组字：𣫯	两个母
组字：𣬅	两个比
组字：𣬅	四个匕
组字：𣴏	两个永
组字：𤆁	四个泉
组字：𤔙	三个爪
组字：𤕇	三个妥
组字：𤘆	两个牙
组字：𤚅	两个牟
组字：𤛭	四个牛
组字：𤬑	三个瓜
组字：𤰌	三个用
组字：𤱓	两个申
组字：𤲶	两个男
组字：𤳅	三个甲
组字：𤳳	四个田
组字：𤳵	四个甲
组字：𤾩	三个百
组字：𥃣	三个盖
组字：𥍙	三个県
组字：𥗉	四个石
组字：𥝉	两个禺
组字：𥡝	两个秉
组字：𥩌	三个空
组字：𥫮	三个亇
组字：𥴒	三个竹
组字：𥷹	四个竹
组字：𥹫	两个米
组字：𥼬	三个米
组字：𦋹	三个罒
组字：𦏱	三个羗
组字：𦓈	三个老
组字：𦓋	四个老
组字：𦓔	两个而
组字：𦜳	三个月
组字：𦣦	两个臣
组字：𦥏	三个至
组字：𦧅	三个興
组字：𦧚	两个舌
组字：𧔗	三个䖝
组字：𧮦	四个言
组字：𧼂	两个走
组字：𨆬	三个足
组字：𨏿	四个車
组字：𨑂	三个㖖
组字：𨰻	四个金
组字：𨷮	三个門
组字：𨷾	四个門
组字：𨽼	两个隶
组字：𩇔	四个雲
组字：𩈳	两个面
组字：𩉖	三个面
组字：𩖏	三个頁
组字：𩙡	四个風
组字：𩡐	两个香
组字：𩥋	两个马
组字：𪅝	两个鸟
组字：𪈼	三个鳥
组字：𪉓	三个鸟
组字：𪙹	两个齒
组字：𪚥	四个龍
组字：𪟧	三个男
组字：𫁪	三个立
组字：𫅓	两个羊
组字：𫠭	两个不
组字：𫡤	三个九
组字：𫡩	三个也
组字：𫦹	三个加
组字：𫦿	三个動
组字：𫧢	三个千
组字：𬀉	三个方
组字：𬂚	三个朔
组字：𬍼	三个玉
组字：𬏍	三个申
组字：𬼆	两个㐅
组字：𬼠	两个乞
组字：𭐪	两个夋
组字：𭑈	两个天
组字：𮊂	两个罒
组字：𱍂	两个龙
表情：*️⃣	星号
表情：*️⃣	星号键
表情：0️⃣	零
表情：1️⃣	一
表情：2️⃣	二
表情：3️⃣	三
表情：4️⃣	四
表情：5️⃣	五
表情：6️⃣	六
表情：7️⃣	七
表情：8️⃣	八
表情：9️⃣	九
表情：£	镑
表情：©	版权
表情：©	版权符号
表情：®	注册
表情：®	注册商标
表情：®	注册商标符号
表情：®	注册标记
表情：฿	泰铢
表情：฿	铢
表情：‼️	俩叹号
表情：‼️	双叹号
表情：‼️	双惊叹号
表情：‼️	双感叹号
表情：⁉️	叹号问号
表情：⁉️	叹问号
表情：⁉️	惊问
表情：⁉️	感叹号问号
表情：⁉️	疑问惊叹
表情：⁉️	疑问惊叹号
表情：₨	卢比
表情：₹	印度卢比
表情：₿	比特币
表情：™	TM
表情：™	商标
表情：™	商标符号
表情：ℹ️	资讯
表情：↔️	左右
表情：↔️	左右箭头
表情：↕️	上下
表情：↕️	上下箭头
表情：↖️	左上
表情：↖️	左上箭头
表情：↗️	右上
表情：↗️	右上箭头
表情：↘️	右下
表情：↘️	右下箭头
表情：↙️	左下
表情：↙️	左下箭头
表情：↩️	回车
表情：⌚	手表
表情：⌚	表
表情：⌛	沙漏
表情：⌨️	电脑键盘
表情：⌨️	键盘
表情：⏏️	弹出
表情：⏏️	弹出按钮
表情：⏏️	推出
表情：⏏️	推出按钮
表情：⏩	快进
表情：⏩	快进符号
表情：⏪	快退
表情：⏪	快退符号
表情：⏫	快上
表情：⏬	快下
表情：⏭️	下一首
表情：⏮️	上一首
表情：⏯️	播放暂停
表情：⏰	闹表
表情：⏰	闹钟
表情：⏱	秒表
表情：⏱	计时器
表情：⏲	定时器
表情：⏸️	暂停
表情：⏹️	停止
表情：⏹️	停止播放
表情：⏺️	开始录像
表情：⏺️	开始录音
表情：⏺️	录像
表情：⏺️	录像按钮
表情：⏺️	录音
表情：⏺️	录音按钮
表情：▪	小方块
表情：▪	小正方形
表情：▪	白色小方块
表情：▫	黑色小方块
表情：▶️	开始
表情：▶️	开始播放
表情：▶️	播放
表情：◀️	倒退
表情：◀️	倒退按钮
表情：◻	黑色中方块
表情：◻	黑色中等方块
表情：◼	中方块
表情：◼	中正方形
表情：◼	中等方块
表情：◼	中等正方形
表情：◼	白色中方块
表情：◼	白色中等方块
表情：◽	黑色大方块
表情：◾	大方块
表情：◾	大正方形
表情：◾	白色大方块
表情：☀️	太阳
表情：☀️	日
表情：☀️	晴天
表情：☁️	云
表情：☁️	云彩
表情：☁️	云朵
表情：☁️	天气
表情：☂️	伞状
表情：☂️	打伞
表情：☂️	撑伞
表情：☄️	哈雷
表情：☄️	哈雷彗星
表情：☄️	彗星
表情：☎️	固定电话
表情：☎️	固话
表情：☎️	座机
表情：☎️	电话
表情：☑️	勾选
表情：☑️	复选
表情：☑️	复选按钮
表情：☑️	复选框
表情：☑️	打对钩
表情：☑️	打钩
表情：☑️	按钮
表情：☕	咖啡
表情：☕	咖啡杯
表情：☕	喝咖啡
表情：☘	三叶草
表情：☝️	一个
表情：☝️	第一
表情：☝️	食指
表情：☢️	放射性
表情：☢️	核辐射
表情：☢️	电离辐射
表情：☢️	辐射
表情：☣️	生化危机
表情：☣️	生物危害
表情：☣️	生物性危害
表情：☣️	瘟疫公司
表情：☦️	东正教
表情：☦️	东正教十字架
表情：☪️	星月
表情：☮️	世界和平
表情：☮️	和平
表情：☮️	和平标志
表情：☮️	和平符号
表情：☯️	太极
表情：☯️	阴阳
表情：☸️	法轮
1:1:1	一比一比一
1:1	一比一
表情：☺	可爱
表情：♀	女
表情：♀	女性
表情：♀	雌性
表情：♂	男
表情：♂	男性
表情：♂	雄性
表情：♈	白羊座
表情：♉	金牛座
表情：♊	双子座
表情：♋	巨蟹座
表情：♌	狮子座
表情：♍	处女座
表情：♎	天秤座
表情：♏	天蝎座
表情：♐	射手座
表情：♑	摩羯座
表情：♒	水瓶座
表情：♓	双鱼座
表情：♟	国际象棋
表情：♟	国际象棋兵
表情：♠️	扑克
表情：♠️	黑桃
表情：♣️	梅花
表情：♣️	草花
表情：♥️	心
表情：♥️	爱
表情：♥️	红心
表情：♥️	红桃
表情：♦️	方块
表情：♦️	方板
表情：♦️	方片
表情：♨️	休息
表情：♨️	温泉
表情：♻️	回收
表情：♻️	循环
表情：♻️	循环再生
表情：♻️	循环利用
表情：♻️	环保
表情：♿	无障碍设施
表情：♿	轮椅标志
表情：⚒️	锤子与镐
表情：⚒️	锤子和镐
表情：⚓	船锚
表情：⚓	锚
表情：⚔️	剑
表情：⚔️	剑刃
表情：⚔️	双剑
表情：⚔️	双剑交叉
表情：⚔️	开始战斗
表情：⚔️	开战
表情：⚔️	战斗
表情：⚔️	武器
表情：⚕	医疗标志
表情：⚕	医疗符号
表情：⚕	单蛇之杖
表情：⚕	单蛇杖
表情：⚕	蛇杖
表情：⚕	阿斯克勒庇俄斯
表情：⚖️	天平
表情：⚗️	蒸馏器
表情：⚙️	齿轮
表情：⚛️	原子
表情：⚛️	原子符号
表情：⚜️	百合花
表情：⚜️	百合花饰
表情：⚜️	鸢尾花
表情：⚠️	危险
表情：⚠️	注意
表情：⚠️	警告
表情：⚠️	预警
表情：⚡	闪电
表情：⚡	高压电
表情：⚧	变性
表情：⚧	跨性别
表情：⚧	跨性别符号
表情：⚪	元宵
表情：⚪	小圆点
表情：⚪	小圆点儿
表情：⚪	小白点
表情：⚪	小白点儿
表情：⚪	汤圆
表情：⚪	白子
表情：⚪	白棋
表情：⚪	白点
表情：⚪	白色
表情：⚪	雪球
表情：⚫	围棋
表情：⚫	圆形
表情：⚫	小黑点
表情：⚫	小黑点儿
表情：⚫	黑子
表情：⚫	黑棋
表情：⚫	黑点
表情：⚫	黑白棋
表情：⚫	黑色
表情：⚰️	棺材
表情：⚰️	灵柩
表情：⚱️	奉金瓮
表情：⚱️	金塔
表情：⚱️	金瓮
表情：⚱️	骨坛
表情：⚱️	骨灰盒
表情：⚱️	骨灰缸
表情：⚱️	骨瓮
表情：⚱️	黄金瓮
表情：⚽	英式足球
表情：⚽	足球
表情：⚾	棒球
表情：⛄	堆雪人
表情：⛄	雪人
表情：⛅	乌云蔽日
表情：⛅	多云
表情：⛅	阴天
表情：⛈️	下大雨
表情：⛈️	大雨
表情：⛈️	雷阵雨
表情：⛎	蛇夫座
表情：⛏️	铁镐
表情：⛏️	锄头
表情：⛏️	鹤嘴锄
表情：⛑️	十字头盔
表情：⛑️	十字安全帽
表情：⛑️	安全帽
表情：⛑️	白十字头盔
表情：⛑️	白十字安全帽
表情：⛓️	铁链
表情：⛓️	铁链子
表情：⛓️	链子
表情：⛓️	链条
表情：⛓️	锁链
表情：⛓️‍💥	断链
表情：⛔	禁止通行
表情：⛔	禁止驶入
表情：⛔	请勿入内
表情：⛔	请勿驶入
表情：⛩️	日本神社
表情：⛩️	神社
表情：⛪	圣堂
表情：⛰️	山
表情：⛰️	山峰
表情：⛰️	山脉
表情：⛰️	山顶
表情：⛱️	遮阳伞
表情：⛲	公园
表情：⛲	喷泉
表情：⛳	高尔夫球洞
表情：🧱	板儿砖
表情：🧱	板砖
表情：🧱	砖块
表情：🧱	砖头
表情：⛴	渡船
表情：⛴	渡轮
表情：⛴	轮渡
表情：⛵	帆船
表情：⛷️	滑雪
表情：⛷️	滑雪的人
表情：⛸	溜冰
表情：⛸	溜冰鞋
表情：⛸	滑冰
表情：⛹️‍♀️	女子篮球
表情：⛹️‍♀️	女生打篮球
表情：⛹️‍♀️	女生玩篮球
表情：⛹️‍♀️	女篮球运动员
表情：⛹️‍♂️	打篮球
表情：⛹️‍♂️	玩篮球
表情：⛹️‍♂️	男子篮球
表情：⛹️‍♂️	男生打篮球
表情：⛹️‍♂️	男生玩篮球
表情：⛹️‍♂️	男篮球运动员
表情：⛹️‍♂️	篮球运动员
表情：⛺	帐篷
表情：⛽	加油站
表情：⛽	石油
表情：✂️	剪刀
表情：✂️	剪子
表情：✅	对号
表情：✅	对钩
表情：✅	答对
表情：✅	答对了
表情：✈️	旅行
表情：✈️	飞机
表情：✉️	信
表情：✉️	信件
表情：✉️	信封
表情：✉️	写信
表情：✊	举起拳头
表情：✊	举起的拳头
表情：✊	握拳
表情：✋	举起的手
表情：✋	击掌
表情：✋	手
表情：✋	手掌
表情：✌️	两个
表情：✌️	剪刀手
表情：✌️	和平手势
表情：✌️	哦耶
表情：✌️	成功
表情：✌️	第二
表情：✌️	耶
表情：✌️	胜利
表情：✌️	赢了
表情：✌️	赢咯
表情：✌️	赢啦
表情：✍️	写
表情：✍️	写字
表情：✍️	手写
表情：✏️	铅笔
表情：✒️	钢笔
表情：🫪	扭曲脸
表情：🌼	菊花
表情：✔	对
表情：✔	正确
符号：×	乘
符号：×	乘以
符号：×	乘号
表情：✝️	十字架
表情：✝️	基督
表情：✝️	基督教
表情：✡️	大卫之星
表情：✨	金光闪闪
表情：✨	金闪闪
表情：✨	闪亮
表情：✨	闪光
表情：✨	闪耀
表情：✳️	八轮辐星号
表情：✴️	八角星
表情：❄️	雪
表情：❄️	雪花
表情：❌	叉
表情：❌	叉叉
表情：❌	画叉
表情：❌	答错
表情：❌	答错了
表情：❌	错
表情：❌	错号
表情：❌	错误
表情：❓	问号
表情：❔	白色问号
表情：❔	白问号
表情：❕	白叹号
表情：❕	白惊叹号
表情：❕	白感叹号
表情：❕	白色叹号
表情：❕	白色惊叹号
表情：❕	白色感叹号
表情：❗	叹号
表情：❗	惊叹号
表情：❗	感叹号
表情：❣️	心叹号
表情：❤️‍🔥	心在燃烧
表情：❤️‍🔥	心在着火
表情：❤️‍🔥	心火
表情：❤️‍🔥	火上之心
表情：❤️‍🔥	燃烧的心
表情：❤️‍🔥	爱火
表情：❤️‍🩹	修复受伤的心灵
表情：❤️‍🩹	受伤的心
表情：❤️‍🩹	受伤的心灵
表情：❤️‍🩹	心伤
表情：❤️‍🩹	治愈的心
符号：+	加
符号：+	加号
符号：-	减
符号：-	减号
符号：÷	除
符号：÷	除以
符号：÷	除号
表情：➡️	右
表情：➡️	右箭头
表情：➡️	向右箭头
表情：➰	卷曲环
表情：➿	双卷曲环
表情：⬅️	向左箭头
表情：⬅️	左
表情：⬅️	左箭头
表情：⬆️	上
表情：⬆️	上箭头
表情：⬆️	向上箭头
表情：⬇️	下
表情：⬇️	下箭头
表情：⬇️	向下箭头
表情：⬛	小黑框
表情：⬛	方形
表情：⬛	正方形
表情：⬛	矩形
表情：⬛	黑框
表情：⬜	小白框
表情：⬜	白框
表情：⭐	五角星
表情：⭐	星星
表情：⭕	圆圈
表情：〰️	波浪型破折号
表情：〰️	波浪线
表情：〽️	歌记号
表情：㊗️	祝
表情：㊗️	祝福
表情：㊙️	秘
表情：🀄	中
表情：🀄	红中
表情：🀄	麻将
表情：🃏	大小王
